Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
NCU09779	875.903525724071	0.00444151677882386	0.110753299793475	0.040102794111833	0.968011174216223	0.971415269307828
NCU09780	824.90149580822	3.01974131020465	0.141387280680459	21.3579417870649	3.28991056341617e-101	5.03844800239818e-100
NCU09781	443.940675749607	0.28388662246887	0.133493100201242	2.12660146510126	0.0334532106704064	0.0422657816631271
NCU15368	678.770723557241	0.553873939184758	0.121598877310347	4.55492642231515	5.24039176226297e-06	8.95111609671454e-06
NCU09782	206.651833118696	-0.134686054358962	0.181830188557196	-0.740724383710327	0.458860571643392	0.493443707302986
NCU09783	10347.744006159	1.82399332591082	0.0600466850745281	30.3762534708941	1.13118749942193e-202	4.24741060638208e-201
NCU09784	19.9152200375368	0.0108464665266431	0.576521404565908	0.0188136406397781	0.984989772092303	0.98625701039558
NCU09785	4979.3658045041	0.467017092219726	0.0982202449138665	4.75479462130514	1.9864825519977e-06	3.49204869150972e-06
NCU09786	12856.4807245383	1.05536166195892	0.0538296808423742	19.605571599974	1.38586429500293e-85	1.72950207427406e-84
NCU09787	875.982363222531	0.616419763054553	0.101276186280426	6.08652226840112	1.1538961517617e-09	2.4457798849299e-09
NCU10278	1131.07026164187	-0.571200054350712	0.0993445584875274	-5.74968637484483	8.94091450457288e-09	1.80441228367865e-08
NCU10161	7291.6738339551	-0.313675211843499	0.0830411062242524	-3.77734866629088	0.000158506758429408	0.000244941581031437
NCU09788	18913.2677260625	-0.984612473748524	0.0577303890130202	-17.0553583750572	3.1891100209412e-65	2.9388558546047e-64
NCU09789	9626.8617402989	1.31653016103617	0.0791543726356212	16.6324375672418	4.05745977585378e-62	3.53007247368742e-61
NCU09790	798.992277066081	-0.307798389705205	0.101020975095504	-3.04687605137661	0.00231233038420701	0.00326126201304714
NCU09791	32.3022260603557	-0.493872920470753	0.424381660157416	-1.16374708626089	0.244526521357948	0.275410018332508
NCU15369	2641.76122943344	1.61364882829157	0.0833722077531591	19.3547570800705	1.85868720791197e-83	2.25385569220034e-82
NCU15370	5792.91387244079	1.63072320794916	0.0689843251828421	23.6390397909517	1.53019135087859e-123	2.96379370019719e-122
NCU09792	3799.13887436659	0.950463987016974	0.0809353968098084	11.7434895543972	7.62730829388902e-32	3.46405232381877e-31
NCU09793	1110.7283272666	0.646675443444207	0.103518904628256	6.2469308940861	4.18596147720311e-10	9.07700511811951e-10
NCU09794	37.1626048661447	0.726507074637545	0.458455634863783	1.58468348819271	0.113038265282629	0.133810922163245
NCU09796	64.357489575669	-2.86975545004276	0.385255130595965	-7.44897399705862	9.4068908201888e-14	2.40108504208814e-13
NCU09797	207.059642392489	0.151054895017433	0.177807849483647	0.849540081926055	0.395580836770266	0.430040322995587
NCU09798	1624.35117562194	0.110947508999002	0.0801659116466033	1.38397364565744	0.166366524565116	0.192338125158941
NCU09799	1424.08456289573	0.672819162517444	0.0821106576398404	8.19405399806456	2.52571666523546e-16	7.13148429125355e-16
NCU09800	1485.17727416421	0.309288040619792	0.0821854632146024	3.76329375685551	0.000167690029232101	0.000258805541780424
NCU05653	4036.99543812276	0.498879062768124	0.0624941469096779	7.98281259025983	1.43035993021308e-15	3.92603762826361e-15
NCU15371	1491.6329367969	0.201798495326628	0.0828022733867013	2.43711298099502	0.0148050528378461	0.019383094868451
NCU05652	1932.40554564661	-0.830320833073205	0.0746864180678022	-11.117427432648	1.03205055059842e-28	4.26006979926376e-28
NCU15372	45.396113920936	-1.48711004327088	0.354539143889076	-4.19448760144845	2.73489109554787e-05	4.44530143705816e-05
NCU05651	3101.71918040961	-0.540917675250309	0.0644269047637083	-8.39583520633461	4.62594067585639e-17	1.33702491985167e-16
NCU05650	817.790125439649	-0.860201895993572	0.100554363917644	-8.5545953699045	1.18282896847817e-17	3.48698305755567e-17
NCU05649	72.5806410342667	-1.28078298128424	0.287883227684434	-4.44896700508091	8.62842685807762e-06	1.4515221523286e-05
NCU05648	646.475368762861	-0.935411693853009	0.103045213430008	-9.07768214278459	1.10911515688146e-19	3.49471286641964e-19
NCU05647	999.412626236977	-1.3245633144122	0.111495108649461	-11.8800127687807	1.50344394798982e-32	6.94977518290544e-32
NCU05646	1591.77059077995	1.80363584774602	0.11382822994507	15.8452419809778	1.51636170079799e-56	1.17800113616439e-55
NCU05645	23.1445855550545	-0.649327729325933	0.557871112344371	-1.16393861405949	0.244448889605973	0.275358808410097
NCU05643	5143.39752673825	0.408961374297479	0.067107558820512	6.09411788307336	1.10042549695019e-09	2.33591437624363e-09
NCU05642	10.6072602617211	-1.03523691257792	0.774053506851101	-1.33742293448076	0.181084622347134	0.208145200310662
NCU05641	13.3265394138909	-0.256849552433908	0.86318369890678	-0.297560707829872	0.766038467360066	0.787849029201048
NCU05640	4273.44817362763	2.96301039181235	0.0880122366135104	33.6658913103625	1.82545136993535e-248	8.63408241879367e-247
NCU05639	1151.38397266175	0.424705035016963	0.0871576356860067	4.87283795245435	1.10006452313681e-06	1.96816141746588e-06
NCU05638	1939.98144667537	0.0750220684590873	0.0749690431984113	1.00070729541706	0.316968339343793	0.349956919412202
NCU05637	1038.49277806813	-0.605586981656472	0.0985542975824909	-6.14470395012038	8.01127934101383e-10	1.71461406096048e-09
NCU12092	1908.111064906	1.39808029542413	0.0850843489411594	16.4316976367885	1.13438238654623e-60	9.63437263018082e-60
NCU05635	784.242375147771	-0.275751547325905	0.0998197984184767	-2.76249353029011	0.00573616985879566	0.00779976972064004
NCU10477	965.443684815095	1.24360446339829	0.111862473924731	11.1172622932966	1.03396216358633e-28	4.26590365419883e-28
NCU05633	7.29945615141378	-2.3410524721536	0.986344968967806	-2.37346217176276	0.017622198045014	0.0229067168939211
NCU05631	3001.39516784067	-0.875595712616645	0.0716858299663215	-12.214348540402	2.60580391285163e-34	1.26607759920107e-33
NCU17083	1923.77819224988	-1.37226396238285	0.0804072454350231	-17.0664217504102	2.63885938801685e-65	2.44230002387159e-64
NCU05630	338.106973019691	2.97603120175798	0.184656813654576	16.1165523375976	1.95199903019718e-58	1.58850415375647e-57
NCU05629	2716.41596716351	0.321497719479068	0.072263151378496	4.44898559426428	8.62768020248804e-06	1.4515221523286e-05
NCU05628	179.862314888198	2.6988339992669	0.233421168823001	11.5620790216905	6.41368967203158e-31	2.82591854257655e-30
NCU05627	683.143993791812	0.683119172936618	0.110348043400027	6.19058709052245	5.99405382896591e-10	1.28835287044381e-09
NCU15373	1624.10298832767	0.807177176528811	0.126197183152169	6.3961584273677	1.59334687262634e-10	3.5201658262075e-10
NCU05626	3354.95782459179	-0.754029120836166	0.0603994467769446	-12.4840401870037	9.12369330758686e-36	4.57842546343793e-35
NCU05625	1680.8306287806	0.787425277489649	0.0789640469653857	9.97194682581075	2.02225448419398e-23	7.18063900422426e-23
NCU05624	915.65119453441	0.765685504458545	0.0974444458287574	7.85766184974885	3.91370137373136e-15	1.05794750427895e-14
NCU05623	681.790163756452	2.14117196017987	0.295125074673617	7.25513398869215	4.01264418156463e-13	9.99192752715964e-13
NCU05622	371.100669573094	0.257591963891128	0.181298128743433	1.42081976066981	0.155369164433116	0.18037909095632
NCU05621	4164.15884359735	0.494457255216198	0.0658862594183318	7.5047097768404	6.15648463233462e-14	1.58227754240218e-13
NCU17086	506.307475150016	0.812229407920074	0.13248970103786	6.13050977968447	8.75979320558174e-10	1.87200673072854e-09
NCU05620	11.6243787013352	-0.474990715743572	0.791904165183397	-0.599808331142656	0.54863398040239	0.579930300805638
NCU05619	4.53794875483187	1.0640757807782	1.14642651019272	0.928167458897403	0.353320711421608	0.387246013376058
NCU05618	688.237717728805	2.85594431711354	0.127475798369007	22.4038158901846	3.61270563010806e-111	6.12443027710001e-110
NCU05617	362.795429547586	-0.427604499761998	0.158428459617552	-2.69903842273187	0.00695401470947455	0.00938567238338509
NCU05616	2911.95940868862	-0.34685764672699	0.0682116495573293	-5.08502065230763	3.67586069056878e-07	6.76317287168694e-07
NCU05615	87.3086175351716	0.153520851752544	0.25766950488835	0.595805280951137	0.551305315403885	0.582466346436216
NCU05614	251.590614541339	0.0827704604584553	0.163778413417047	0.505380768634555	0.613291423610642	0.642485055987604
NCU05613	626.881260951404	-0.337645592658445	0.115042434684092	-2.93496563755475	0.00333584627446793	0.0046375738804352
NCU17087	738.526263571963	-0.781121837718562	0.0959677025095126	-8.1394241738895	3.97162241565882e-16	1.11260011454369e-15
NCU05612	252.23749906101	0.445318529193178	0.179656484646082	2.47872226861414	0.0131853930146643	0.0173368375976871
NCU05611	3350.54861027854	0.367051258714901	0.0692907761378732	5.29726002757641	1.17553240418551e-07	2.22402937286899e-07
NCU05609	5.33685678094749	-1.24261706717731	0.979529799938174	-1.26858526127101	0.204589023770198	0.233267689718704
NCU05608	2234.93477637043	2.59429448216893	0.112892541176375	22.980211581169	7.35282178666036e-117	1.32521068032841e-115
NCU05607	24136.355143147	-0.185666442833209	0.0528274370534364	-3.51458357984322	0.000440444047950716	0.000657823010206923
NCU05606	2311.15120286961	-0.478376689896732	0.0865819336401887	-5.52513289764049	3.29236299521665e-08	6.42048282506827e-08
NCU05605	3887.28293356401	-0.72491179826691	0.0640959162250199	-11.3097969568292	1.17360793974494e-29	4.98623204573519e-29
NCU05604	3347.31753554068	-0.451224741962263	0.0773190330795008	-5.83588185199246	5.35068027361264e-09	1.09194693259589e-08
NCU05603	852.696817865307	-0.361138712144691	0.0923017675254373	-3.91258717819423	9.13125576091018e-05	0.000143436111136059
NCU05602	1143.88479049946	0.744980846957834	0.0992468572805974	7.50634193737313	6.08024728138108e-14	1.56409245720864e-13
NCU05601	11621.2764128288	0.526213083744455	0.054324217363384	9.68652857388677	3.44023245584891e-22	1.17666120873043e-21
NCU05600	1807.69307799459	-0.388804114985098	0.0725008980515339	-5.36274895117485	8.19648873816928e-08	1.56211353712082e-07
NCU17088	123.991807038346	-0.715221365338207	0.222790291988353	-3.21028963585001	0.00132601287000863	0.00190373908773166
NCU05599	2856.67332440344	0.704304248354563	0.0751238786744882	9.37523808383634	6.90198221592992e-21	2.26216959228852e-20
NCU05598	2080.45640450963	1.61389372644948	0.088275498598207	18.2824651469287	1.14148204844879e-74	1.22000347275532e-73
NCU05597	552.726286340583	-1.17447844978764	0.107947272229451	-10.8801123505112	1.43386127799296e-27	5.70147998183822e-27
NCU05596	15.2503090516673	0.583141888005278	0.646233491621664	0.902370266421718	0.366860210469506	0.400956244329049
NCU05595	1175.12537229985	0.42425552649059	0.0906703755222179	4.6790974896385	2.88140422180224e-06	5.01070516815946e-06
NCU05594	806.34544781675	-0.648918663632739	0.0941247634103891	-6.89423951913077	5.41537148030654e-12	1.28317174765858e-11
NCU05593	700.298471767584	-1.13707167312425	0.107359983071647	-10.5912057788368	3.27347737163397e-26	1.25951639454195e-25
NCU05589	71.7671254768363	-0.0232274597162326	0.311509628212477	-0.0745641791219034	0.940561475670415	0.947088543073915
NCU15375	1172.08719777569	-0.07530065536936	0.104140358360939	-0.723068909638049	0.469637549155006	0.503893602997369
NCU15376	3667.83775783896	-0.997866549922091	0.0642051185601187	-15.5418535515628	1.80681061622721e-54	1.36162902161277e-53
NCU05588	1939.69504343209	0.449254103111307	0.0736849688327395	6.0969572251715	1.08106431827038e-09	2.29538482854979e-09
NCU05587	1157.38267429241	-2.05533530929208	0.0977777971000898	-21.0204706001726	4.26187151125824e-98	6.31243633354356e-97
NCU05586	1272.94936301556	-0.417544252598397	0.0819260072685283	-5.09660200124016	3.45804276425322e-07	6.37474248595431e-07
NCU05585	445.256440741155	-0.620191789255993	0.133547452240653	-4.64398068888955	3.41759520285341e-06	5.90951980036923e-06
NCU15377	2260.14950928737	0.478696734619875	0.071865505441329	6.66100838893679	2.71955117097433e-11	6.2384988142313e-11
NCU15378	353.444144859603	-1.00314416154321	0.137688848757056	-7.28558754466164	3.20271418855236e-13	8.00538282283118e-13
NCU05584	19579.4147680418	1.0659359579418	0.0555918277185171	19.1743283444294	6.0646603150961e-82	7.23113606650943e-81
NCU15379	5265.72781099546	0.639025856711489	0.0748745922891977	8.53461551073692	1.40622281283362e-17	4.13415985599884e-17
NCU05583	1464.02298464895	0.0996442005462556	0.0777467742898479	1.28165060809818	0.199965238600316	0.228375454596759
NCU05582	5673.50465190942	-0.11771982757604	0.0589353779374713	-1.99743908830002	0.04577750517374	0.0568632068764348
NCU05581	64.6492816936082	-1.23002549505351	0.287719387724883	-4.27508728132585	1.91062429745773e-05	3.13349705182675e-05
NCU05580	82.5448031611242	-1.78846964015958	0.293076516923325	-6.10239830517529	1.0448859167438e-09	2.22187489648377e-09
NCU05579	2301.40693686815	-0.0849091835474643	0.0678281729088249	-1.25182766844685	0.210632665828755	0.239599555163429
NCU12097	39.5478930184589	-1.33596218414231	0.436260009823824	-3.06230723435277	0.0021963789009829	0.00310283824609153
NCU05578	490.207316257701	0.510539871886833	0.121700724025002	4.19504383377333	2.72818822823522e-05	4.43524865589095e-05
NCU05577	131.080155833539	0.151635783099769	0.22354129364017	0.678334551216537	0.497559596325891	0.531056938554538
NCU05576	2429.66905285179	-0.766852670876466	0.0738052337453243	-10.3902207467102	2.74716554165501e-25	1.0310602455988e-24
NCU05575	2449.45976042976	-0.184692653034013	0.0689411227493913	-2.67899108207726	0.00738443605434456	0.00994152493493375
NCU05574	1484.70011807872	0.782697408041735	0.0814978852663018	9.60389837704623	7.69766433094397e-22	2.60370226539753e-21
NCU10186	597.840362688122	-0.815994386020493	0.104335722888	-7.82085333224203	5.24664464394742e-15	1.41069487427242e-14
NCU05572	614.688300621251	-0.240285526165873	0.113200541213723	-2.12265351021789	0.033782897407342	0.0426571363870583
NCU05571	10652.6340260761	-0.218645688612104	0.0577858119920433	-3.78372616174729	0.000154497804499516	0.000238919021734168
NCU05570	19343.3922823697	0.0658571209275678	0.056723618759265	1.1610176213733	0.245634733424961	0.276585420603852
NCU05569	2008.62897477167	1.23082027499884	0.0795683558686126	15.4687156918415	5.64214919217324e-54	4.19292007241277e-53
NCU05568	605.339083869838	0.850935341625463	0.136646748628713	6.2272637304936	4.74651756856398e-10	1.02737891906065e-09
NCU05567	695.012945776252	0.100026337879492	0.100918874102323	0.991155903880515	0.321609458782128	0.354715096190904
NCU14173	2051.15564954496	-0.486439076631146	0.0760431058074218	-6.39688596968997	1.58577659884969e-10	3.50525005493214e-10
NCU05566	714.93648550029	0.278123936900158	0.102203111896814	2.72128638490925	0.00650283981068059	0.00880170934691486
NCU05565	29.7389565458241	-0.906543832188708	0.512158262710585	-1.77004628879918	0.0767194299585006	0.0930041121317933
NCU05564	1406.92604793352	0.47131678053325	0.0817806521481163	5.76318197707238	8.25427115996904e-09	1.66898477563758e-08
NCU15380	649.016161959998	-3.40240318715433	0.129232658247865	-26.3277350577174	9.23361628928003e-153	2.31815217162834e-151
NCU05563	847.840534802548	-0.056319737205921	0.0927370323516042	-0.607305795514242	0.543647992924518	0.575370313688564
NCU05561	1295.85173639626	0.678818290732106	0.0854007414010856	7.94862292288573	1.88596146155167e-15	5.15837574196288e-15
NCU05560	3164.13121458524	0.724568424616608	0.0624707484126742	11.5985231972922	4.19250488345623e-31	1.86743154564354e-30
NCU05559	961.248874140157	0.24400656290722	0.100238816605075	2.43425223053627	0.0149225923697664	0.019531006463472
NCU05558	3133.53490721351	0.0437796433712404	0.0632646003084872	0.692008534911539	0.488931969125981	0.522695627833108
NCU05557	4959.04604601412	-0.719111033020023	0.0663238123841464	-10.8424260785092	2.16648287175356e-27	8.56290852496871e-27
NCU14174	171.257241226981	0.554642057766794	0.190202814898789	2.91605599034867	0.00354486879539563	0.00491539063125721
NCU05556	6582.90960918554	1.42121172378498	0.0581755835474472	24.4296943343225	8.27294292610154e-132	1.75743584095174e-130
NCU05555	918.194202953532	-0.318406396899549	0.0925047962552832	-3.44205284254506	0.000577317461984473	0.000854497716467682
NCU05554	1774.20903968157	-0.364099653323176	0.0840324953131256	-4.33284352638169	1.47195729506107e-05	2.4327077998104e-05
NCU05553	2355.43919025406	0.237427562469613	0.0817161459965296	2.9055159121148	0.00366648206088269	0.0050733397322154
NCU05552	914.410166781012	-0.836495527486974	0.119949731987291	-6.97371735332936	3.08673938957017e-12	7.40004926186229e-12
NCU05551	543.725110188952	1.3606668544894	0.136127531175777	9.99553024092108	1.59431681899472e-23	5.68943154956809e-23
NCU05550	1762.5114284101	-0.552412368945501	0.0813392802932262	-6.79145877556412	1.11005305654786e-11	2.59523827969533e-11
NCU05547	65.4111718718146	-2.57689131264417	0.349877942783422	-7.36511508025899	1.76994114518439e-13	4.46580198759905e-13
NCU05546	547.44392076469	1.61556112078933	0.126469734571995	12.7742904360225	2.28219450078881e-37	1.19644011765174e-36
NCU05545	178.625886369369	0.35970429121375	0.231209918403145	1.5557476673062	0.119768106818873	0.141308539481308
NCU05544	91.6091000219034	2.56528920742958	0.303453327548906	8.45365324595476	2.82326962576673e-17	8.22388950874072e-17
NCU05543	4982.96789726069	-0.453391795994741	0.0710439213949661	-6.38185205844883	1.74958947627981e-10	3.8603699758844e-10
NCU15381	2454.98388273652	-0.38434413216926	0.0711820407297788	-5.39945368563268	6.68441372949449e-08	1.28192800040776e-07
NCU15382	1727.38547859671	-0.0753882233426762	0.0770004883059366	-0.979061626767163	0.32754953047194	0.360894662853317
NCU05542	1119.71275535577	-0.592805683903558	0.0831587175491405	-7.12860541113149	1.01390935873805e-12	2.48144025733461e-12
NCU05541	591.191810285848	-1.32706021150244	0.135278877191736	-9.80981095534627	1.02159767392143e-22	3.5480315157977e-22
NCU15383	1659.52777270817	0.375835360205436	0.0864000015582433	4.34994622022178	1.36170923892141e-05	2.25572615990832e-05
NCU05540	584.464719842105	-1.31524822650337	0.110679918547137	-11.8833501485025	1.44459314267517e-32	6.68856781743763e-32
NCU05539	2399.83259585693	-0.227088647837168	0.0679883540433457	-3.34011097977733	0.000837449168112252	0.00122118089652435
NCU12099	8249.91354694297	2.3239200521049	0.0914415566193818	25.4142660954257	1.75413924586122e-142	4.06969812569591e-141
NCU05538	192.704085572855	-1.51996742434431	0.175802920233305	-8.64585993410794	5.34015871360028e-18	1.59626741435517e-17
NCU05537	8438.03085398765	2.16177082252181	0.0599384222684888	36.0665286256343	7.59571338153311e-285	4.3937096121152e-283
NCU05536	343.877371251894	-2.50301280989821	0.142012759147166	-17.6252670881803	1.57622546662955e-69	1.56362296869242e-68
